series,year,driver_name,driver_code,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate,avg_best_lap_s,first_f1_year,f1_entry
F2,2021,R  Boschung,BOS,Campos Racing,8,30.0,3.75,9.875,5,15,0,0.0,0,0.0,5.0,0.625,5,0.625,232.0,170.988625,4.223657859520077,4.200340122282616,0.0,0.0,103.071875,,False
F2,2021,J  Daruvala,DAR,Carlin Racing,8,25.0,3.125,10.875,5,22,0,0.0,0,0.0,4.0,0.5,4,0.5,207.0,170.763,5.462534733462636,4.189698250300543,1.0,0.125,102.548125,,False
F2,2021,A  Deledda,DEL,HWA RACELAB,8,0.0,0.0,19.75,17,22,0,0.0,0,0.0,0.0,0.0,0,0.0,161.0,167.41383333333332,1.9820624179302295,0.0,3.0,0.375,103.44,,False
F2,2021,J  Doohan,DOO,MP Motorsport,2,10.0,5.0,13.5,5,22,0,0.0,0,0.0,1.0,0.5,1,0.5,20.0,162.192,12.020815280171307,7.0710678118654755,1.0,0.5,104.131,2005.0,False
F2,2021,F  Drugovich,DRU,UNI-Virtuosi,8,53.0,6.625,8.75,3,22,0,0.0,2,0.25,6.0,0.75,6,0.75,214.0,171.53842857142857,6.453127702351562,6.674846172652328,1.0,0.125,101.42514285714286,,False
F2,2021,E  Fittipaldi,FIT,Charouz Racing System,3,6.0,2.0,12.0,7,17,0,0.0,0,0.0,1.0,0.3333333333333333,1,0.3333333333333333,68.0,170.70833333333334,5.0,3.4641016151377544,0.0,0.0,103.74233333333332,2020.0,False
F2,2021,J  Hughes,HUG,HWA RACELAB,3,12.0,4.0,13.0,4,21,0,0.0,0,0.0,1.0,0.3333333333333333,1,0.3333333333333333,69.0,176.43866666666668,8.54400374531753,6.928203230275509,1.0,0.3333333333333333,102.69333333333331,,False
F2,2021,L  Lawson,LAW,Hitech Grand Prix,8,29.0,3.625,12.5,3,20,0,0.0,1,0.125,3.0,0.375,3,0.375,203.0,172.04425,6.611677980232077,5.604526232048012,4.0,0.5,102.932375,2023.0,True
F2,2021,C  Lundgaard,LUN,ART Grand Prix,8,8.0,1.0,12.75,7,21,0,0.0,0,0.0,2.0,0.25,2,0.25,232.0,170.513625,4.301162633521313,2.138089935299395,0.0,0.0,102.82375,,False
F2,2021,M  Nannini,NAN,Campos Racing,3,1.0,0.3333333333333333,16.333333333333332,10,21,0,0.0,0,0.0,1.0,0.3333333333333333,1,0.3333333333333333,61.0,181.1075,5.686240703077327,0.5773502691896258,1.0,0.3333333333333333,105.232,,False
F2,2021,R  Nissany,NIS,DAMS,8,4.0,0.5,13.875,9,21,0,0.0,0,0.0,2.0,0.25,2,0.25,200.0,170.95557142857143,4.155461122770509,0.9258200997725516,1.0,0.125,102.32785714285716,,False
F2,2021,C  Novalak,NOV,MP Motorsport,2,0.0,0.0,17.5,14,21,0,0.0,0,0.0,0.0,0.0,0,0.0,33.0,177.499,4.949747468305833,0.0,1.0,0.5,99.043,,False
F2,2021,O  Caldwell,OCA,Campos Racing,2,0.0,0.0,15.0,12,18,0,0.0,0,0.0,0.0,0.0,0,0.0,53.0,169.619,4.242640687119285,0.0,0.0,0.0,102.3375,,False
