series,year,driver_name,driver_code,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate,avg_best_lap_s
F2,2023,I  Hadjar,HAD,Hitech Pulse-Eight,13,34.0,2.6153846153846154,11.538461538461538,5,20,0,0.0,0,0.0,6.0,0.4615384615384615,6,0.4615384615384615,415.0,169.46169230769232,5.059897637557908,3.5009156311471226,1.0,0.0769230769230769,97.55907692307692
F2,2023,D  Hauger,HAU,MP Motorsport,13,62.0,4.769230769230769,10.153846153846152,5,20,0,0.0,0,0.0,8.0,0.6153846153846154,8,0.6153846153846154,391.0,163.898,5.843032230017702,4.361839179250081,3.0,0.2307692307692307,97.90276923076924
F2,2023,A  Iwasa,IWA,DAMS,13,124.0,9.538461538461538,7.0,1,21,1,0.0769230769230769,3,0.2307692307692307,10.0,0.7692307692307693,10,0.7692307692307693,406.0,166.70538461538462,5.802298395176403,8.078937477739927,1.0,0.0769230769230769,95.42908333333334
F2,2023,J  Correa,JCO,Van Amersfoort Racing,13,5.0,0.3846153846153846,12.923076923076923,9,18,0,0.0,0,0.0,4.0,0.3076923076923077,4,0.3076923076923077,430.0,168.97061538461537,3.0676141234282404,0.6504436355879909,0.0,0.0,97.91423076923076
F2,2023,A  Leclerc,LEC,DAMS,13,39.0,3.0,11.76923076923077,3,22,0,0.0,1,0.0769230769230769,6.0,0.4615384615384615,6,0.4615384615384615,360.0,173.55176923076922,6.043644680624518,4.654746681256314,3.0,0.2307692307692307,97.46630769230768
F2,2023,K  Maini,MAI,Campos Racing,13,36.0,2.769230769230769,12.615384615384617,4,20,0,0.0,0,0.0,6.0,0.4615384615384615,6,0.4615384615384615,401.0,168.25446153846153,5.881304582296652,4.044622894532241,3.0,0.2307692307692307,97.55476923076922
F2,2023,Z  Maloney,MAL,Carlin,13,88.0,6.769230769230769,10.076923076923077,2,19,0,0.0,4,0.3076923076923077,6.0,0.4615384615384615,6,0.4615384615384615,410.0,168.70892307692307,6.873397249074852,7.886209970087513,2.0,0.1538461538461538,97.5476923076923
F2,2023,J  Mason,MAS,PHM Racing by Charouz,4,0.0,0.0,15.0,12,19,0,0.0,0,0.0,0.0,0.0,0,0.0,121.0,169.552,2.943920288775949,0.0,1.0,0.25,101.49675
F2,2023,R  Nissany,NIS,PHM Racing by Charouz,13,0.0,0.0,14.846153846153848,11,21,0,0.0,0,0.0,0.0,0.0,0,0.0,422.0,169.534,3.31275700502753,0.0,1.0,0.0769230769230769,97.90338461538462
F2,2023,C  Novalak,NOV,Trident,12,25.0,2.0833333333333335,14.833333333333334,1,22,1,0.0833333333333333,1,0.0833333333333333,1.0,0.0833333333333333,1,0.0833333333333333,331.0,166.59799999999998,5.843929769557053,7.216878364870322,2.0,0.1666666666666666,97.98154545454544
F2,2023,T  Pourchaire,POU,ART Grand Prix,13,154.0,11.846153846153848,5.769230769230769,1,21,1,0.0769230769230769,7,0.5384615384615384,11.0,0.8461538461538461,11,0.8461538461538461,401.0,169.50253846153845,5.599908424159662,7.54813612584981,1.0,0.0769230769230769,97.39115384615386
F2,2023,R  Stanek,STA,Trident,13,9.0,0.6923076923076923,14.307692307692308,7,22,0,0.0,0,0.0,3.0,0.2307692307692307,3,0.2307692307692307,363.0,170.19508333333332,4.9897330487147205,1.7021856236720767,3.0,0.2307692307692307,97.10783333333336
F2,2023,R  Verschoor,VER,Van Amersfoort Racing,13,85.0,6.538461538461538,8.538461538461538,1,20,1,0.0769230769230769,1,0.0769230769230769,10.0,0.7692307692307693,10,0.7692307692307693,420.0,168.42015384615385,5.301185160184852,7.229746245147942,1.0,0.0769230769230769,97.5383076923077
F2,2023,F  Vesti,VES,PREMA Racing,13,130.0,10.0,9.846153846153848,1,22,2,0.1538461538461538,5,0.3846153846153846,8.0,0.6153846153846154,8,0.6153846153846154,298.0,164.28272727272727,9.109026236341563,9.433981132056603,5.0,0.3846153846153846,93.9119
F2,2023,V  Martins,VMA,ART Grand Prix,13,103.0,7.923076923076923,9.076923076923077,1,21,1,0.0769230769230769,4,0.3076923076923077,9.0,0.6923076923076923,9,0.6923076923076923,377.0,167.13846153846154,7.123453498380525,8.420822787011755,4.0,0.3076923076923077,96.09616666666666
F3,2023,P  Aron,ARO,PREMA Racing,9,,,11.666666666666666,4,28,0,0.0,0,0.0,,,4,0.4444444444444444,200.0,158.34066666666666,7.33143914930759,,,,101.42266666666666
F3,2023,T  Barnard,BAR,Jenzer Motorsport,9,,,13.666666666666666,5,24,0,0.0,0,0.0,,,3,0.3333333333333333,200.0,158.44577777777778,5.70087712549569,,,,101.93366666666668
F3,2023,N  Bedrin,BED,Jenzer Motorsport,9,,,13.88888888888889,6,24,0,0.0,0,0.0,,,3,0.3333333333333333,194.0,158.39555555555555,6.489307444643929,,,,102.47555555555556
F3,2023,D  Beganovic,BEG,PREMA Racing,9,,,10.555555555555555,3,20,0,0.0,2,0.2222222222222222,,,5,0.5555555555555556,200.0,158.9272222222222,7.485170524295207,,,,101.35744444444444
F3,2023,G  Bortoleto,BOR,Trident,9,,,7.777777777777778,3,15,0,0.0,1,0.1111111111111111,,,7,0.7777777777777778,200.0,158.82133333333334,3.865804501581067,,,,101.19311111111112
F3,2023,M  Boya,BOY,MP Motorsport,9,,,12.555555555555555,1,27,1,0.1111111111111111,2,0.2222222222222222,,,3,0.3333333333333333,162.0,159.74544444444444,8.24789535443908,,,,102.6445
F3,2023,L  Browning,BRO,Hitech Pulse-Eight,9,,,16.77777777777778,1,30,1,0.1111111111111111,1,0.1111111111111111,,,3,0.3333333333333333,154.0,158.430375,10.814085465005556,,,,101.72614285714285
F3,2023,C  Collet,CCO,Van Amersfoort Racing,9,,,13.0,1,23,1,0.1111111111111111,1,0.1111111111111111,,,3,0.3333333333333333,190.0,157.89,7.3824115301167,,,,101.86944444444444
F3,2023,I  Cohen,COH,Carlin,9,,,16.11111111111111,1,30,1,0.1111111111111111,1,0.1111111111111111,,,4,0.4444444444444444,140.0,158.456375,11.857955604197173,,,,105.5615
F3,2023,F  Colapinto,COL,MP Motorsport,9,,,9.77777777777778,1,30,1,0.1111111111111111,2,0.2222222222222222,,,5,0.5555555555555556,157.0,161.24475,8.842762263254873,,,,102.77314285714286
F3,2023,M  Cresswell,CRE,PHM Racing by Charouz,2,,,22.0,19,25,0,0.0,0,0.0,,,0,0.0,48.0,168.82,4.242640687119285,,,,96.416
F3,2023,J  Dufek,DUF,Campos Racing,1,,,21.0,21,21,0,0.0,0,0.0,,,0,0.0,21.0,154.205,,,,,101.68
F3,2023,J  Edgar,EDG,MP Motorsport,9,,,17.11111111111111,7,30,0,0.0,0,0.0,,,3,0.3333333333333333,189.0,149.037,8.328331832432658,,,,102.41144444444444
F3,2023,M  Esterson,EST,Carlin,2,,,12.0,2,22,0,0.0,1,0.5,,,1,0.5,33.0,158.619,14.142135623730953,,,,103.524
F3,2023,R  Faria,FAR,PHM Racing by Charouz,9,,,15.88888888888889,2,29,0,0.0,2,0.2222222222222222,,,4,0.4444444444444444,165.0,154.29122222222225,11.48307933923262,,,,104.07422222222222
F3,2023,S  Floersch,FLO,PHM Racing by Charouz,9,,,20.0,10,26,0,0.0,0,0.0,,,1,0.1111111111111111,200.0,157.78044444444447,5.830951894845301,,,,102.916
F3,2023,L  Fornaroli,FOR,Trident,9,,,17.444444444444443,5,29,0,0.0,0,0.0,,,2,0.2222222222222222,195.0,154.1438888888889,8.293236869749819,,,,101.44744444444444
F3,2023,K  Frederick,FRE,ART Grand Prix,9,,,14.666666666666666,1,29,1,0.1111111111111111,3,0.3333333333333333,,,4,0.4444444444444444,162.0,154.52966666666669,10.64189832689638,,,,104.84277777777778
F3,2023,A  García,GAR,Jenzer Motorsport,9,,,21.0,2,29,0,0.0,1,0.1111111111111111,,,2,0.2222222222222222,196.0,156.61955555555556,9.420721840708389,,,,103.055
F3,2023,O  Goethe,GOE,Trident,9,,,13.11111111111111,1,29,1,0.1111111111111111,1,0.1111111111111111,,,4,0.4444444444444444,167.0,157.6335,10.552777412184488,,,,104.221
F3,2023,O  Gray,GRA,Carlin,9,,,19.77777777777778,3,28,0,0.0,1,0.1111111111111111,,,1,0.1111111111111111,197.0,156.83355555555556,7.102425250887506,,,,103.13511111111112
F3,2023,C  Mansell,MAN,Campos Racing,9,,,12.444444444444445,6,18,0,0.0,0,0.0,,,3,0.3333333333333333,200.0,158.50811111111113,4.362084109434134,,,,101.99922222222222
F3,2023,J  Martí,MAR,Campos Racing,9,,,8.444444444444445,2,14,0,0.0,1,0.1111111111111111,,,6,0.6666666666666666,194.0,159.73555555555558,4.034572812303401,,,,101.476
F3,2023,G  Minì,MIN,Hitech Pulse-Eight,9,,,17.0,2,30,0,0.0,1,0.1111111111111111,,,3,0.3333333333333333,159.0,156.25171428571429,9.987492177719089,,,,98.73985714285712
F3,2023,S  Montoya,MON,Hitech Pulse-Eight,9,,,16.77777777777778,2,30,0,0.0,1,0.1111111111111111,,,3,0.3333333333333333,167.0,157.976375,9.666666666666666,,,,103.21075
F3,2023,Z  O'Sullivan,OSU,PREMA Racing,9,,,10.444444444444445,2,21,0,0.0,2,0.2222222222222222,,,5,0.5555555555555556,200.0,158.82044444444443,6.207074816512024,,,,101.42888888888888
F3,2023,G  Saucy,SAU,ART Grand Prix,9,,,12.11111111111111,1,24,1,0.1111111111111111,1,0.1111111111111111,,,4,0.4444444444444444,181.0,156.5591111111111,7.423685817106696,,,,101.43822222222222
F3,2023,W  Shin,SHI,PHM Racing by Charouz,3,,,26.666666666666668,25,29,0,0.0,0,0.0,,,0,0.0,54.0,150.167,2.081665999466133,,,,113.47866666666668
F3,2023,F  Simonazzi,SIM,Carlin,2,,,23.5,18,29,0,0.0,0,0.0,,,0,0.0,36.0,151.8655,7.7781745930520225,,,,121.151
F3,2023,T  Smith,SMI,Van Amersfoort Racing,9,,,21.22222222222222,3,30,0,0.0,1,0.1111111111111111,,,1,0.1111111111111111,198.0,157.4224444444445,8.288211172770906,,,,102.44533333333334
F3,2023,N  Tsolov,TSO,ART Grand Prix,9,,,19.666666666666668,12,28,0,0.0,0,0.0,,,0,0.0,200.0,157.61166666666665,5.123475382979798,,,,102.04844444444444
F3,2023,R  Villagómez,VIL,Van Amersfoort Racing,9,,,20.88888888888889,17,27,0,0.0,0,0.0,,,0,0.0,200.0,157.51666666666668,4.166666666666667,,,,102.10466666666667
F3,2023,P  Wisnicki,WIS,PHM Racing by Charouz,4,,,19.5,4,28,0,0.0,0,0.0,,,1,0.25,80.0,146.80775,10.598742063723098,,,,98.30625
F3,2023,H  Yeany,YEA,Carlin,5,,,19.2,1,26,1,0.2,1,0.2,,,1,0.2,108.0,153.9558,10.329569206893384,,,,94.7638
