series,year,driver_name,driver_code,team_name,n_races,total_points,avg_points,avg_finish,best_finish,worst_finish,wins,win_rate,podiums,podium_rate,points_finishes,points_rate,top10_finishes,top10_rate,total_laps,avg_kph,finish_std,points_std,dnf_count,dnf_rate,avg_best_lap_s
F2,2018,J  Aitken,AIT,ART Grand Prix,12,32.0,2.6666666666666665,12.416666666666666,1,20,1,0.0833333333333333,1,0.0833333333333333,5.0,0.4166666666666667,5,0.4166666666666667,243.0,177.02690909090907,5.299371031861548,7.126561498217691,1.0,0.0833333333333333,104.5372
F2,2018,A  Albon,ALB,DAMS,12,99.0,8.25,8.0,1,18,1,0.0833333333333333,4,0.3333333333333333,8.0,0.6666666666666666,8,0.6666666666666666,266.0,178.44908333333333,5.688904671695278,8.367958369442768,1.0,0.0833333333333333,104.889
F2,2018,D  Boccolacci,BOC,MP Motorsport,4,10.0,2.5,11.0,7,18,0,0.0,0,0.0,2.0,0.5,2,0.5,81.0,184.133,4.96655480858378,3.0,0.0,0.0,112.331
F2,2018,R  Boschung,BOS,MP Motorsport,10,12.0,1.2,13.7,7,19,0,0.0,0,0.0,3.0,0.3,3,0.3,177.0,180.4228888888889,4.4234225060089685,2.14993539954628,3.0,0.3,104.11725
F2,2018,L  Delétraz,DEL,Charouz Racing System,12,41.0,3.4166666666666665,9.916666666666666,2,19,0,0.0,1,0.0833333333333333,6.0,0.5,6,0.5,269.0,177.896,4.35802985790876,5.696224161404614,1.0,0.0833333333333333,105.23781818181818
F2,2018,N  de Vries,DEV,PERTAMINA PREMA Theodore Racing,12,98.0,8.166666666666666,8.25,1,20,1,0.0833333333333333,2,0.1666666666666666,8.0,0.6666666666666666,8,0.6666666666666666,246.0,176.36266666666666,6.136700327463524,7.613783354528612,1.0,0.0833333333333333,105.80230000000002
F2,2018,S  Ferrucci,FER,Trident,7,39.0,5.571428571428571,9.857142857142858,1,20,1,0.1428571428571428,1,0.1428571428571428,4.0,0.5714285714285714,4,0.5714285714285714,167.0,175.41285714285712,6.011892975000232,8.978811035936085,1.0,0.1428571428571428,102.30116666666667
F2,2018,N  Fukuzumi,FUK,BWT Arden,12,20.0,1.6666666666666667,12.5,6,20,0,0.0,0,0.0,4.0,0.3333333333333333,4,0.3333333333333333,229.0,174.232,4.542726454054177,2.806917861068948,1.0,0.0833333333333333,106.7498
F2,2018,A  Fuoco,FUO,Charouz Racing System,12,58.0,4.833333333333333,11.75,1,20,1,0.0833333333333333,1,0.0833333333333333,6.0,0.5,6,0.5,237.0,177.52936363636363,6.890375369112537,7.825753908884706,1.0,0.0833333333333333,103.2855
F2,2018,S  Gelael,GEL,PERTAMINA PREMA Theodore Racing,12,20.0,1.6666666666666667,14.916666666666666,4,20,0,0.0,0,0.0,2.0,0.1666666666666666,2,0.1666666666666666,203.0,175.97281818181818,5.501377238033356,3.984819679582487,5.0,0.4166666666666667,103.958
